Input_context,Input_title,Input_url,Answer_description
Who have carried the national flag of Georgia at the opening ceremony of the Olympic Games?,List of flag bearers for Georgia at the Olympics,https://en.wikipedia.org/wiki/List_of_flag_bearers_for_Georgia_at_the_Olympics,"Georgia first participated at the Olympic Games as an independent nation in 1994 and has sent athletes to compete in every Summer Olympic Games and Winter Olympic Games since then. Previously, Georgian athletes competed as part of the Soviet Union at the Olympics from 1952 to 1988 and after the dissolution of the Soviet Union, Georgia was part of the Unified Team in 1992. Georgian athletes have won a total of 33 medals, mostly in wrestling, judo and weightlifting. The Georgian National Olympic Committee was created in 1989 and recognized by the International Olympic Committee in 1993."
Medal ranks of Canoeing at the 2011 Pan American Games,Canoeing at the 2011 Pan American Games,https://en.wikipedia.org/wiki/Canoeing_at_the_2011_Pan_American_Games#Medal_table,"Cuba & Canada tied for Gold medals with 4 each. Cuba placed 1st with a total of 9 medals in the event. This was followed by Canada & Argentina tying with 7 and the USA with 4. The USA also had 1 Gold medal. Other medal winners included:  Mexico, Chili, Brazil, Venezuela & Ecuador."
"Tell me about the captains of France national rugby union team, and their matches as captain",Matches as captain,https://en.wikipedia.org/wiki/List_of_France_national_rugby_union_team_records#Matches_as_captain,I found the table that list players and the statistics of matches they played as captains. Fabien Pelous and Raphaël Ibañez served as captains for the longest time. The team won most of games under Michel Crauste and lost most under Guilhem Guirado.
Tell me about the largest stadiums in the world,"List of covered stadiums by capacity, Field Sports",https://en.wikipedia.org/wiki/List_of_covered_stadiums_by_capacity#Field_sports,"I found a table of the largest stadiums in the world  starting with the AT&T stadium in Arlington, Texas which has a capacity of 80,000 which could by expaned to 105,000, followed by Principality stadium and then the Mercedes-Benz Superdome, just to name the top three."
Tell me aboutthe deadliest attacks in Europe since 2010,Terrorism in Europe,https://en.wikipedia.org/wiki/Terrorism_in_Europe#Deadliest_attacks,I found a table of the deadliest terrorist attacks in Europe. All entries in the table have had atleast ten civilian deaths. There are a total of 66 incidents in the table. The worst incident (most deaths) happened on 23 Jun 1985 in Irish airspace killing 329 people known as the Air India Flight 182 bombing. The most recent incident according to the table happened on 17-18 Aug 2017 in Spain killing 24 including 8 perpetrators known as the 2017 Barcelona Attacks.
Tell me about the top10 highest mountains on Earth,List of highest mountains on Earth,https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth#List,"The table is a list of the highest mountain ranges from all over the world. The highest is Mount Everest at 29,029  ft. and the lowest is Lupghar Sar at 23,622 ft. There are 108 mountain ranges in total."
Tell me about the products by Almirall,"Almirall, Main Products",https://en.wikipedia.org/wiki/Almirall#Main_products,"Almirall is a  Spanish pharmaceutical company, with headquarters in Barcelona.The company has three R&D centres distributed in Spain and Germany and Switzerland (Lugano).The company also has three production centres. It has been participated in the creation of the Barcelona Respiratory Network Foundation."
How did Berlin Thunder do in the 2007 season?,2007 Berlin Thunder season schedule,https://en.wikipedia.org/wiki/2007_Berlin_Thunder_season#Schedule,"The table lists the 2007 Berlin Thunder season: week, date, kickoff, opponent, results, game site and attendance. The team won the game against Rhein Fire and also the game against Cologne Centurions."
Tell me about the top 5 most heavily populated districts in Lima,List of districts of Lima,https://en.wikipedia.org/wiki/List_of_districts_of_Lima,"There are 43 districts in Lima. The top 5 most heavily populated districts, in order of population, are as follows: San Juan de Lurigancho, San Martín de Porres, Comas, Ate, and Villa El Salvador."
How did Khalid Al Rowaihi perform in his career?,Khalid Al Rowaihi,https://en.wikipedia.org/wiki/Khalid_Al_Rowaihi,Khalid Al-Rowaihi  was a Saudi Arabian footballer who played for Al-Watani club and Al-Ahli club. He was born in Tabuk on 15 December 1972. His father was from Saudi Arabia and his mother from Egypt.
Can you tell me some popular tools for social network analysis?,social network analysis tools and libraries,https://en.wikipedia.org/wiki/Social_network_analysis_software,"I discovered a table of social network analysis tools and libraries. There are fifteen tools and libraries listed, including Mathematica and Tulip. Some are free, like Allegrograph, NodeXL, Netminer 4, NetworkX and Wolfram Alpha."
Who were the fastest in the 1976 Speed skating at the 1976 Winter Olympics – Men's 500 metres? Tell me about them.,Speed skating at the 1976 Winter Olympics – Men's 500 metres,https://en.wikipedia.org/wiki/Speed_skating_at_the_1976_Winter_Olympics_%E2%80%93_Men%27s_500_metres,I found out who was the three fastest speed skaters in the 1976 winter olympics. 1st and second place were from the soviet union. while the person who finished in third place was from the USA
Tell me about the top 5 most heavily populated counties in North Carolina,List of counties in North Carolina,https://en.wikipedia.org/wiki/List_of_counties_in_North_Carolina,"he U.S. state of North Carolina is divided into 100 counties. North Carolina ranks 28th in size by area, but has the seventh-highest number of counties in the country.[1] Following the restoration of the monarchy in 1660, King Charles II rewarded eight persons on March 24, 1663, for their faithful support of his efforts to regain the throne of England. He gave the eight grantees, called Lords Proprietor, the land called Carolina, in honor of King Charles I, his father. The Province of Carolina, from 1663 to 1729, was a North American English (1663–1707), then British (from 1707 union with Scotland) colony. In 1729, the Province of North Carolina became a separate entity from the Province of South Carolina.[2] The establishment of North Carolina counties stretches over 240 years, beginning in 1668 with the creation of Albemarle County and ending with the 1911 creation of Avery and Hoke counties. Five counties have been divided or abolished altogether, the last being Dobbs County in 1791. The Federal Information Processing Standard (FIPS),[3] which is used by the United States government to uniquely identify states and counties, is provided with each entry. North Carolina's FIPS code is 37, which when combined with the county code is written as 37XXX.[needs update]"
Which races of people live in Alaska?,Demographics of Alaska,https://en.wikipedia.org/wiki/Demographics_of_Alaska#Ancestry,"There is a vast majority of ethnic groups living in the State of Alaska. According to the 2010 census majority of the people are white, with a few African Americans and other races. There is a very diversified ancestry culture that 14 different cultures."
Tell me about aviation accidents/incidents in the past decade.,"Aviation accidents and incidents, Statistics",https://en.wikipedia.org/wiki/Aviation_accidents_and_incidents#Statistics,"The number of fatalities as a result of aircraft accidents has diminished greatly over the past decade.  During 2017, it was the lowest number of fatalities recorded.  Historically, since World War II, aircraft safety has been increasing."
"How's the climate in Fairfield, California?","Climate of Fairfield, California","https://en.wikipedia.org/wiki/Fairfield,_California#Climate","Fairfield is a city in and the county seat of Solano County, California,  the city has a hot-summer Mediterranean climate. Summers are characterize by hot afternoons with cool nights with a lengthy dry period, whereas winters see frequent rainfall with mild to cool temperatures."
Tell me about Japan's disinflated economy,Japan an example of disinflated economy,https://en.wikipedia.org/wiki/Disinflation#Japan_an_example_of_disinflated_economy,I found a table of statistics for Japan's disinflated economy. It shows that output growth rate fluctuated from 1990 to 2004 but the unemployment rate grew steadily from  2.1% to 5% and inflation decreased from 2.4% to -1.8% in that time period.
Tell me about the American battles with the most fatalities,Most lethal American Battles,https://en.wikipedia.org/wiki/List_of_battles_with_most_United_States_military_fatalities#Battles,Most lethal battles in american history ranges from 5000 -  1010 killed with the battle of Elsenborn Ridge being the deadliest against Germany and the battle of Manila against Japan being the least deadliest.
Which are the largest banks in Turkey?,List of banks in Turkey by total assets,https://en.wikipedia.org/wiki/List_of_banks_in_Turkey#List_of_banks_in_Turkey_by_total_assets,"I found a table of banks in Turkey as of 30 September, 2015. The table shows the banks name, assets, year of foundation and number of branches. Ziraat Bankası was the first to be founded in 1863, it has 1789 branches and 299084 assets, while Rabobank was recently founded in 2014, it has 1 branch and 843 assets."
